"name";"lat";"lon"
"college community falls spokane";47,67666667;-117,4644444
"college community edmonds";47,81583333;-122,3277778
"college community everett";48,00583333;-122,2027778
"college harbor grays";46,95333333;-123,8027778
"college river green";47,31333333;-122,1783333
"college highline";47,38861111;-122,3008333
"college columbia lower";46,14305556;-122,9375
"college olympic";47,57666667;-122,6361111
"college peninsula";48,10083333;-123,4127778
"college pierce";47,17194444;-122,5711111
"college technical renton";47,49166667;-122,1761111
"district colleges seattle";47,61444444;-122,3216667
"college seattle north";47,69916667;-122,3333333
"college central seattle";47,61666667;-122,3216667
"college seattle south";47,5475;-122,3519444
"college community shoreline";47,74833333;-122,3594444
"college valley skagit";48,4375;-122,3105556
"college community sound puget south";47,02305556;-122,9302778
"college community tacoma";47,24666667;-122,5241667
"college community walla walla";46,07833333;-118,2766667
"college valley wenatchee";47,43138889;-120,3361111
"college community whatcom";48,79527778;-122,4938889
"college valley yakima";46,58638889;-120,5280556
"college indian northwest";48,79416667;-122,6141667
"washington place, college";46,045;-118,3825
"arts the college cornish";47,61777778;-122,3361111
"college bible seattle";47,96333333;-122,2005556
"college ricci matteo";47,60888889;-122,3180556
"college adelphia";47,64138889;-122,3175
"college cogswell henry";47,64333333;-122,1988889
"tech institute washington lake";47,70527778;-122,1669444
"seattle institute art the";47,61194444;-122,3486111
"learning extended for institute";47,67611111;-117,456875
"college casper";42,83240833;-106,3253667
"college wyoming central";43,03055556;-108,4275
"college wyoming eastern";41,06666667;-104,1825
"college gillette";44,26166667;-105,4997222
"college northwest";44,76027778;-108,7625
"wyoming college sheridan";44,76472222;-106,9425
"college community wyoming western";41,59111111;-109,2366667
"college catholic wyoming";42,81972222;-108,7405556
"college tribal river wind";42,96416667;-108,7155556
"college community samoa american";-14,32166667;-170,7422222
"islands virgin the univ";17,7175;-64,7975
"univ aachen rwth";50,777778;6,078056
"school hertie";52,512778;13,389167
"tech univ munich";48,08318;11,34299
"aachen univ rwth";50,775555;6,083611
"rhein westfal th aachen univ";50,775555;6,083611
"univ aachen";50,775555;6,083611
"univ appl sci mittweid";50,9858;12,97101
"westfalische wilhelms univ munster";51,96734215;7,59924332627216
"sloan school management";42,3614311;-71,0825608
"univ bochum";51,4471101;7,27247994426301
"univ duisburg";51,4290899;6,8008580326401
"univ philadelphia";39,9493382;-75,1896439962691
"univ calif berkeley";37,8673466;-122,3008372
"tech univ dresden";36,29692;-88,74748
"tech univ chemnitz zwickau";50,81677;12,91641
"inst phys";38,89037;-77,03196
"univ appl sci mittweida";50,9858;12,97101
"fraunhofer inst machine tools and forming tech i";38,89037;-77,03196
"univ tech chemnitz";50,87767;12,83602
"fraunhofer inst machine tools and forming tech";38,89037;-77,03196
"inst integrat nanosci";38,89037;-77,03196
"inst ion beam phys and mat res";38,89037;-77,03196
"fraunhofer inst elect nano syst enas";38,89037;-77,03196
"univ appl sci";38,89037;-77,03196
"univ erlangen nurnberg";49,43883;11,11209
"charite univ med berlin";52,52293;13,37886
"inst semicond phys";38,89037;-77,03196
"tech univ bergakad freiberg";50,92917;13,34763
"tech univ karl marx stadt";41,26389;-89,25027
"infineon tech ag";37,48979;-77,24529
"univ haute alsace";38,89037;-77,03196
"univ klinikum";38,89037;-77,03196
"univ halle wittenberg";51,44311;11,96816
"inst chem";38,89037;-77,03196
"univ hosp leipzig";46,37788;-101,946
"friedrich schiller univ jena";50,93136;11,58737
"hannover med sch";52,37227;9,73815
"univ chemnitz";50,83669;12,92087
"german canc res ctr";38,89037;-77,03196
"inst pathol";38,38551;-81,76867
"univ klinikum jena";50,88459;11,62196
"hsch mittweida";50,9858;12,97101
"inst electron phys";38,89037;-77,03196
"jena univ hosp";38,89037;-77,03196
"kurt schwabe inst mess and sensortech ev meinsberg";38,89037;-77,03196
"univ med ctr hamburg eppendorf";53,59514;9,98812
"univ hosp essen";40,74112;-74,19101
"fraunhofer inst elect nano syst";38,89037;-77,03196
"micro mat ctr";10,0621;-69,31993
"nanjing tech univ";32,04978;118,76598
"univ klinikum leipzig";51,38429;12,3812
"univ klinikum erlangen";49,60309;11,00977
"univ klinikum heidelberg";49,41616;8,67153
"forschungszentrum julich";50,89779;6,39061
"friedrich alexander univ erlangen nurnberg";49,45894;11,0852
"huazhong univ sci and tech";38,89037;-77,03196
"robert bosch krankenhaus";38,89037;-77,03196
"univ hosp heidelberg";-34,10259;20,9622
"univ dresden";52,97884;-2,1378
"univ hosp bonn";38,89037;-77,03196
"univ klinikum carl gustav carus";57,25639;12,55198
"leibniz inst polymerforsch dresden ev";51,03094;13,74803
"univ lubeck";-36,74692;142,55145
"univ fed rio grande do sul";-30,03394;-51,228
"med univ graz";47,05198;15,39346
"univ elect sci and tech china";38,89037;-77,03196
"univ hosp carl gustav carus";50,05028;10,20844
"univ hosp cologne";28,81281;-96,97673
"uzhgorod natl univ";48,62635;22,28514
"shivaji univ";18,54101;73,83043
"ernst moritz arndt univ greifswald";54,09506;13,37469
"hosp chemnitz";50,83669;12,92087
"univ dusseldorf";51,21564;6,77661
"univ heidelberg hosp";-34,10259;20,9622
"univ hosp schleswig holstein";54,32325;10,13223
"univ klinikum munster";41,56066;-87,50443
"dept comp sci";38,89037;-77,03196
"tomsk polytech univ";38,89037;-77,03196
"chemnitz hosp";50,83669;12,92087
"univ babes bolyai";38,89037;-77,03196
"univ calif santa cruz";14,2782;121,41614
"fraunhofer inst werkzeugmaschinen and umformtech";38,89037;-77,03196
"lv pysarzhevsky inst phys chem";38,89037;-77,03196
"univ magdeburg";52,13045;11,63153
"inst mechatron";38,89037;-77,03196
"med univ vienna";41,78702;-83,47793
"univ klinikum schleswig holstein";54,32325;10,13223
"univ klinikum wurzburg";49,80199;9,95492
"inst atom and mol sci";38,89037;-77,03196
"max planck inst dynam complex tech syst";38,89037;-77,03196
"novosibirsk state tech univ";38,89037;-77,03196
"sekt chem and werkstofftech";38,89037;-77,03196
"univ hosp ulm";38,89037;-77,03196
"univ klinikum essen";51,4365;6,98947
"inst complex mat";38,89037;-77,03196
"schaefer eckart";47,2063;-118,46189
"univ hosp jena";38,89037;-77,03196
"fraunhofer inst reliabil and microintegrat";38,89037;-77,03196
"inst mech";38,89037;-77,03196
"max planck inst phys komplexer syst";38,89037;-77,03196
"tech univ kaiserslautern";49,42306;7,75107
"ufz helmholtz ctr environm res";38,89037;-77,03196
"univ klinikum hamburg eppendorf";53,58;9,9675
"univ klinikum tubingen";48,53166;9,0348
"univ sousse";35,82903;10,63778
"fac math";34,73743;-92,26351
"univ hosp dresden";52,97884;-2,1378
"ifw dresden";51,05363;13,74081
"inst werkstoffwissensch and werkstofftech";38,89037;-77,03196
"albert ludwigs univ freiburg";47,99318;7,84632
"av rzhanov inst semicond phys";38,89037;-77,03196
"mittweida univ appl sci";50,9858;12,97101
"univ hosp erlangen";38,89037;-77,03196
"fraunhofer inst elect nanosyst enas";38,89037;-77,03196
"inst mat engn";38,89037;-77,03196
"heidelberg univ hosp";-34,10259;20,9622
"ve lashkaryov inst semicond phys";38,89037;-77,03196
"akad wissensch ddr";38,89037;-77,03196
"justus liebig univ giessen";50,57909;8,67838
"swiss fed inst tech";38,89037;-77,03196
"tech univ carolo wilhelmina braunschweig";52,28044;10,54479
"goethe univ";48,13546;11,5586
"inst phys mat res and liquids";38,89037;-77,03196
"leibniz inst polymer res dresden";51,02238;13,70675
"tech univ dortmund";51,49179;7,36689
"v lashkaryov inst semicond phys";38,89037;-77,03196
"friedrich alexander univ erlangen nuremberg";49,45894;11,0852
"heinrich heine univ dusseldorf";51,22635;6,78087
"laserinst hsch mittweida";50,9858;12,97101
"univ hosp muenster";51,96301;7,61781
"brandenburg univ tech cottbus senftenberg";51,52157;13,98751
"carl von ossietzky univ oldenburg";53,14688;8,18002
"freiberg univ min and tech";38,89037;-77,03196
"german canc consortium dktk";48,81007;1,88231
"karlsruhe inst tech";38,89037;-77,03196
"univ ulm klinikum";38,89037;-77,03196
"ctr mat architectures and integrat nanomembranes ma";38,89037;-77,03196
"inst max von laue paul langevin";38,89037;-77,03196
"univ med ctr mainz";40,90186;-74,16542
"coll william and mary";56,82038;-5,10375
"hackert oschaetzchen";51,46754;13,39049
"inst math";38,89037;-77,03196
"taras shevchenko natl univ kyiv";50,44599;30,4986
"tech hsch karl marx stadt";38,89037;-77,03196
"univ hosp munster";41,54944;-87,50323
"univ klinikum saarlandes";49,23175;6,99849
"univ essen gesamthsch";38,89037;-77,03196
"univ fed fluminense";-22,39357;-41,79339
"fraunhofer res inst elect nano syst enas";38,89037;-77,03196
"leibniz inst solid state and mat res dresden";38,89037;-77,03196
"fraunhofer inst reliabil and microintegrat izm";38,89037;-77,03196
"inst anorgan chem";38,89037;-77,03196
"lab gest risques and environm";38,89037;-77,03196
"moscow mv lomonosov state univ";55,4153;37,0132
"univ calif san francisco";37,77712;-122,41966
"univ klinikum marburg";39,78749;-76,88788
"ctr microtech";19,43091;-99,1393
"fraunhofer inst iwu";52,14104;11,65534
"natl univ singapore";1,32671;103,81742
"politecn milan";45,48677;9,23167
"univ engn and tech";38,89037;-77,03196
"univ med greifswald";54,09731;13,38423
"max planck inst chem phys fester stoffe";38,89037;-77,03196
"res inst solid state phys and opt";38,89037;-77,03196
"robert koch inst";48,72244;11,42621
"univ gesamthsch paderborn";51,71814;8,75204
"univ karlsruhe";49,00993;8,39691
"veb werkzeugmaschinenkombinat fritz heckert";38,89037;-77,03196
"changchun inst appl chem";43,88415;125,30368
"univ tech chemnitz zwickau";50,81677;12,91641
"karolinska univ hosp";38,89037;-77,03196
"kurt schwabe inst mess and sensortech meinsberg ev";38,89037;-77,03196
"techn univ chemnitz";50,81082;12,92642
"univ hosp regensburg";38,89037;-77,03196
"univ hosp tuebingen";48,52035;9,04913
"univ w bohemia";51,06254;-0,32969
"karl marx univ";52,47771;13,43846
"kings coll hosp london";51,46855;-0,0941
"leipzig univ appl sci";-33,64162;19,63451
"sekt maschinen bauelemente";38,89037;-77,03196
"univ hosp tubingen";38,89037;-77,03196
"univ klinikum dresden";52,97884;-2,1378
"univ ryukyus";38,89037;-77,03196
"univ teknol mara uitm";38,89037;-77,03196
"kuwait univ";29,3186;47,97477
"med univ lubeck";38,89037;-77,03196
"micro mat ctr chemnitz";10,0621;-69,31993
"phys tech bundesanstalt";38,89037;-77,03196
"univ augenklin";38,89037;-77,03196
"univ calif davis";38,54433;-121,74618
"chemnitz tech univ";50,87767;12,83602
"dept micro mat ctr";10,0621;-69,31993
"eberhard karls univ tubingen";48,52432;9,05995
"inst soziol";38,38551;-81,76867
"leibniz inst solid state and mat res ifw dresden";38,89037;-77,03196
"schindler saefkow";38,89037;-77,03196
"univ calif los angeles";34,17693;-118,61492
"univ freiburg klinikum";48,00886;7,83289
"wroclaw univ tech";51,10825;17,02691
"bhabha atom res ctr";38,89037;-77,03196
"breast ctr";38,89037;-77,03196
"fraunhofer res inst elect nano syst";38,89037;-77,03196
"german sport univ cologne";50,92632;6,86409
"ingn hsch mittweida";50,9858;12,97101
"inst phys chem";38,89037;-77,03196
"inst politecn nacl";38,89037;-77,03196
"jordan univ sci and tech";44,72696;-122,70039
"leibniz inst oberflachenmodifizierung ev";38,89037;-77,03196
"municipal hosp";4,9654;8,31968
"natl taiwan univ";38,89037;-77,03196
"tech univ denmark";38,89037;-77,03196
"univ hosp frankfurt";50,11142;8,67636
"univ klinikum ulm";38,89037;-77,03196
"univ med ctr";38,89037;-77,03196
"brandenburg tech univ cottbus";51,76101;14,33124
"czech tech univ";38,89037;-77,03196
"fak maschinenbau";49,52551;8,42242
"hahn meitner inst berlin gmbh";52,4117;13,13344
"inst geol";38,89037;-77,03196
"max planck inst microstruct phys";38,89037;-77,03196
"univ appl sci zwickau";38,89037;-77,03196
"univ roma tor vergata";41,85133;12,62685
"wroclaw univ sci and tech";38,89037;-77,03196
"ctr nano sci and tech polimi";38,89037;-77,03196
"fraunhofer inst elect nanosyst";38,89037;-77,03196
"hsch tech and wirtschaft mittweida";38,89037;-77,03196
"icahn sch med mt sinai";40,93729;-73,02001
"inst lab med";38,89037;-77,03196
"inst med genet";38,89037;-77,03196
"int univ bremen";53,07538;8,80455
"max planck inst intelligent syst";38,89037;-77,03196
"natl ctr tumor dis nct";38,89037;-77,03196
"natl engn sch sfax";38,89037;-77,03196
"natl tech univ belarus";38,89037;-77,03196
"paracelsus med univ";38,89037;-77,03196
"rostov don state univ";42,90859;-112,53036
"san jose res ctr";21,00032;-100,38619
"belarusian state univ informat and radioelect";38,89037;-77,03196
"fritz haber inst";49,47163;8,48938
"inst mat sci";38,89037;-77,03196
"onkol schwerpunktpraxis";38,89037;-77,03196
"polymer res inst";21,13993;79,05589
"tech univ chem";38,89037;-77,03196
"trinity coll dublin";32,57411;-82,94512
"univ childrens hosp";42,28176;-83,7282
"univ hosp mannheim";40,64248;-76,16539
"univ hosp marburg";39,78749;-76,88788
"univ hosp wurzburg";49,79299;9,93651
"univ klinikum giessen and marburg";50,81611;8,80571
"univ london imperial coll sci tech and med";38,89037;-77,03196
"univ texas med branch";32,07334;-94,56928
"bharathidasan univ";10,77743;78,69644
"fraunhofer inst werkzeugmaschinen and umformtech iw";38,89037;-77,03196
"fraunhofer inst zuverlassigkeit and mikrointegrat";38,89037;-77,03196
"hsch ruhr west";39,10701;-84,52608
"inst psychol";38,38551;-81,76867
"klinikum univ munchen";48,13408;11,56071
"leibniz inst solid state and mat res";38,89037;-77,03196
"namlab ggmbh";38,89037;-77,03196
"slac natl accelerator lab";38,89037;-77,03196
"univ clin leipzig";51,3833;12,28118
"univ witten herdecke";51,43227;7,37353
"western norway univ appl sci";38,89037;-77,03196
"af ioffe physicotech inst";38,89037;-77,03196
"amic angew micromesstech gmbh";38,89037;-77,03196
"berlin inst hlth";38,89037;-77,03196
"clin univ navarra";42,81279;-1,64333
"ctr francais porphyries";38,89037;-77,03196
"geol inst";38,89037;-77,03196
"harbin univ sci and tech";38,89037;-77,03196
"harvard med sch";38,89037;-77,03196
"infineon tech";37,48979;-77,24529
"inst atom and mol phys";38,89037;-77,03196
"inst solid state res";38,41993;-82,58413
"kings coll london";43,01186;-81,25737
"north china elect power univ";45,02866;-117,91932
"rzhanov inst semicond phys";38,89037;-77,03196
"st ivan rilski univ hosp";38,89037;-77,03196
"univ brunei darussalam";4,8919;114,94043
"univ dortmund";51,51661;7,45829
"univ hosp wuerzburg";49,79299;9,93651
"univ klinikum bonn";50,70007;7,10326
"univ mainz";49,9972;8,2472
"univ tehran med sci";43,30161;-72,37553
"bam fed inst mat res and testing";38,89037;-77,03196
"hsch mittweida univ appl sci";50,9858;12,97101
"inst automat control";38,89037;-77,03196
"inst hematol and transfuzjol";38,89037;-77,03196
"inst ionenstrahlphys and mat forsch";38,89037;-77,03196
"king fahd univ petr and minerals";38,89037;-77,03196
"leibniz inst prevent res and epidemiol bips";38,89037;-77,03196
"med ctr chemnitz";38,89037;-77,03196
"natl ctr tumor dis";38,89037;-77,03196
"natl inst mat phys";38,89037;-77,03196
"norwegian univ sci and tech";38,89037;-77,03196
"seoul natl univ";38,89037;-77,03196
"univ brasilia";-17,78021;-48,60748
"univ klinikum frankfurt";52,30301;14,4817
"univ med berlin";29,57133;-97,93352
"univ med mannheim";49,48443;8,46274
"univ wroclaw";51,10825;17,02691
"weierstrass inst appl anal and stochast";38,89037;-77,03196
"bundesanstalt mat forsch and prufung bam";38,89037;-77,03196
"ctr res microelect and nanotech sousse";38,89037;-77,03196
"forschungszentrum rossendorf ev";48,26541;11,67133
"helios hosp berlin buch";52,53538;13,56018
"inst elect phys";38,89037;-77,03196
"inst expt phys";38,89037;-77,03196
"inst phys mat forsch and flussigkeiten";38,89037;-77,03196
"inst theoret phys";38,89037;-77,03196
"inst werkstofftech";38,89037;-77,03196
"int christian univ";-32,89581;151,7129
"kazan fed univ";55,8003;49,10827
"lab leon brillouin";50,28882;3,18852
"martin luther univ";35,04381;-85,30125
"masinde muliro univ sci and tech";38,89037;-77,03196
"max planck inst human cognit and brain sci";38,89037;-77,03196
"mutah univ";40,76056;-111,87072
"nicholas copernicus univ";20,63862;-103,42956
"st marien hosp";43,93947;12,44287
"ulm univ hosp";38,89037;-77,03196
"univ goettingen";51,53052;9,93839
"univ klinikum carl gustav carus dresden";51,05434;13,78188
"univ med ctr gottingen";51,53052;9,93839
"univ montpellier";43,61086;3,87613
"univ munich lmu";48,13641;11,57754
"univ osnabruck";52,27195;8,04556
"univ spital basel";47,56279;7,58347
"univ tubingen hosp";38,89037;-77,03196
"univ zielona gora";51,94262;15,5129
"anhui med univ";38,89037;-77,03196
"asklepios hosp st georg";-33,65922;23,12568
"australian natl univ";-35,24021;149,08736
"beckmann inst tech entwicklung ev";38,89037;-77,03196
"bergisch gladbach";50,99168;7,13364
"budapest univ tech and econ";47,49972;19,05508
"denso automot deutschland gmbh";38,89037;-77,03196
"fac comp sci";38,89037;-77,03196
"friedrich alexander univ erlangen nurnberg fau";49,45894;11,0852
"hosp dresden friedrichstadt";51,05936;13,7111
"inst mat sci and engn";38,89037;-77,03196
"inst mol and atom phys";38,89037;-77,03196
"inst polit wissensch";43,16959;1,35712
"inst print and media tech";38,89037;-77,03196
"klinikum schwabing";48,17024;11,57786
"los alamos natl lab";35,88101;-106,30522
"max planck inst mol cell biol and genet";38,89037;-77,03196
"med univ innsbruck";47,2593;11,40437
"natl tech univ ukraine kpi";38,89037;-77,03196
"paul scherrer inst";45,74461;4,81774
"program syst inst";38,89037;-77,03196
"st polten univ appl sci";48,20755;15,62002
"tsing hua univ";41,45134;-91,01637
"univ chemnitz zwickau";50,81677;12,91641
"univ hosp magdeburg";52,13045;11,63153
"univ klinikum eppendorf";53,58825;9,97285
"univ med gottingen";51,53052;9,93839
"westsachs hsch zwickau";50,72055;12,48649
"bashkir state pedag univ";38,89037;-77,03196
"chemnitz univ";50,83669;12,92087
"childrens hosp";42,28176;-83,7282
"erlangen univ hosp";38,89037;-77,03196
"ernst moritz arndt univ";51,44072;6,57047
"fac elect engn and informat tech";38,89037;-77,03196
"fraunhofer inst enas";52,14104;11,65534
"fraunhofer inst mech mat";38,89037;-77,03196
"free univ brussels";50,83402;4,35693
"gemeinschaftspraxis hamatol and onkol";38,89037;-77,03196
"german ctr diabet res dzd";38,89037;-77,03196
"imperial coll london";51,49912;-0,17427
"inst mat";38,89037;-77,03196
"inst plasma phys";38,89037;-77,03196
"ivan franko natl univ";47,49993;36,15485
"jewish hosp st louis";38,63806;-90,26421
"lehrstuhl werkstoffe maschinenbaus";38,89037;-77,03196
"max planck inst chem energiekonvers";38,89037;-77,03196
"max planck inst plasma phys";38,89037;-77,03196
"max planck inst polymer res";38,89037;-77,03196
"natl inst mat sci";38,89037;-77,03196
"paracelsus med privatuniv";38,89037;-77,03196
"sch mat sci and engn";38,89037;-77,03196
"st elizabeth hosp";18,0293;-77,86145
"univ basel hosp";38,89037;-77,03196
"univ bundeswehr munchen";38,89037;-77,03196
"univ clin essen";51,46771;4,47588
"univ clin heidelberg";31,88692;-88,98564
"univ dublin trinity coll";32,58102;-82,93681
"univ franche comte";47,06747;6,70914
"univ frankfurt";50,11142;8,67636
"univ hosp freiburg";46,80382;7,15357
"univ hosp helsinki";60,17116;24,93265
"univ hradec kralove";50,21158;15,83124
"univ klinikum dusseldorf";51,19307;6,79101
"univ klinikum halle saale";51,4822;11,97494
"univ med ctr freiburg";38,89037;-77,03196
"univ med mainz";49,9972;8,2472
"zent inst kernforsch";38,89037;-77,03196
"agh univ sci and tech";38,89037;-77,03196
"asklepios hosp hamburg altona";53,56804;9,94813
"baselabs gmbh";47,5488;7,58781
"bernstein ctr computat neurosci";38,89037;-77,03196
"bezirksinst vet wesen karl marx stadt";38,89037;-77,03196
"bonn educ assoc dietet ra";38,89037;-77,03196
"brandenburg tech univ cottbus senftenberg";51,52157;13,98751
"breast ctr niederrhein";38,89037;-77,03196
"chemnitz med ctr";38,89037;-77,03196
"ctr diagnost";38,89037;-77,03196
"degenfeld schonburg";51,16;11,86793
"dept elect engn and informat tech";38,89037;-77,03196
"ecole polytech fed lausanne";46,51621;6,63805
"hessisch lichtenau";51,19521;9,71905
"inst appl phys";51,6276;-3,45838
"inst geometrie and prakt math";38,89037;-77,03196
"inst phys and mech tech";38,89037;-77,03196
"lab phase";38,89037;-77,03196
"lewis clark state coll";34,4227;-119,70357
"marien hosp";52,3692;9,74867
"max born inst nonlinear opt and short pulse spect";38,89037;-77,03196
"micro mat ctr fraunhofer enas";48,23336;11,68288
"nanjing inst geol and palaeontol";38,89037;-77,03196
"ort braude coll";38,89037;-77,03196
"sachs landesamt umwelt landwirtschaft and geol lful";38,89037;-77,03196
"schmidt hieber";-38,9966;-73,08892
"sekt verarbeitungstech";38,89037;-77,03196
"texas aandm univ";27,52268;-97,88231
"univ cent punjab";38,89037;-77,03196
"univ duesseldorf";51,21564;6,77661
"univ hosp carl gustav carus dresden";51,05548;13,77775
"univ hosp saarland";49,23175;6,99849
"univ klinikum koln";50,923;6,91712
"univ klinikum regensburg";48,98877;12,08989
"univ med ctr rotterdam";51,91438;4,48716
"univ schleswig holstein";54,32325;10,13223
"vinh univ";48,18336;16,30004
"vsb tech univ ostrava";38,89037;-77,03196
"basque fdn sci";42,84227;-2,6836
"berg univ wuppertal";51,18619;7,14422
"chemnitz zwickau univ tech";50,81677;12,91641
"ctr adv elect dresden cfaed";38,70226;-93,21113
"dresden univ hosp";40,11992;-82,01022
"ecole natl super chim";38,89037;-77,03196
"fed res inst anim hlth";38,89037;-77,03196
"forschungszentrum karlsruhe";49,01104;8,38754
"fraunhofer inst izm";52,14104;11,65534
"govt maulana zafar ali khan grad coll wazirabad";17,36186;78,48453
"indian inst sci";38,89037;-77,03196
"inst inorgan chem";38,89037;-77,03196
"inst metall mat";38,89037;-77,03196
"jacobs univ";46,19123;-90,48953
"julius maximilian univ wurzburg";49,78782;9,93557
"julius maximilians univ wurzburg";49,78782;9,93557
"karpenko physicomech inst";38,89037;-77,03196
"krankenhaus dresden friedrichstadt";51,05936;13,7111
"max planck inst kohlenforsch";38,89037;-77,03196
"max planck inst met res";38,89037;-77,03196
"microelect and instrumentat lab";38,89037;-77,03196
"missouri univ sci and tech";38,57751;-92,17785
"moscow state univ tech stankin";38,89037;-77,03196
"offis inst informat tech";38,89037;-77,03196
"paul drude inst festkorperelekt";38,89037;-77,03196
"queens univ";46,24147;-63,13215
"sn bose natl ctr basic sci";38,89037;-77,03196
"tafila tech univ";38,89037;-77,03196
"univ appl sci magdeburg stendal";52,61367;11,84848
"univ fed parana";-31,72631;-60,53147
"univ hosp brno";29,71502;-95,42344
"univ hosp dusseldorf";51,21564;6,77661
"univ hosp grosshadern";38,89037;-77,03196
"univ hosp halle saale";51,4822;11,97494
"univ hosp wales";51,59349;-3,80218
"univ klin hamatol";38,89037;-77,03196
"univ klinikum freiburg";48,00886;7,83289
"univ klinikum halle";38,89037;-77,03196
"univ koblenz landau";49,19333;8,1138
"univ orange free state";34,43034;-119,714
"univ politecn madrid";40,43078;-3,70307
"univ spital";53,33972;-2,9911
"univ tecn federico santa maria";-33,03444;-71,5483
"wissensch bereich chem";38,89037;-77,03196
"african inst math sci aims south africa";38,89037;-77,03196
"bauhaus univ weimar";50,97541;11,32933
"belarussian natl tech univ";38,89037;-77,03196
"belarussian state univ informat and radioelect";38,89037;-77,03196
"bezirks hyg inst karl marx stadt";38,89037;-77,03196
"bezirksinst vet wesen";51,57485;6,51222
"bundesanstalt mat forsch and prufung";38,89037;-77,03196
"calif polytech state univ san luis obispo";35,29608;-120,65302
"changzhou univ";38,89037;-77,03196
"community hosp bielefeld";38,89037;-77,03196
"dhaka univ engn and tech";23,84692;90,42112
"digital res ctr sfax";38,89037;-77,03196
"fed univ oye ekiti";7,80162;5,34129
"forschungszentrum dresden rossendorf";51,06294;13,94335
"franziskus hosp";49,26496;8,61696
"fraunhofer inst cell therapy and immunol";38,89037;-77,03196
"fraunhofer inst ceram tech and syst";38,89037;-77,03196
"fraunhofer inst ceram tech and syst ikts";38,89037;-77,03196
"fraunhofer inst elekt nanosyst enas";38,89037;-77,03196
"fraunhofer inst surface engn and thin films";38,89037;-77,03196
"freiburger mat forschungszentrum";50,83382;12,92887
"inst automat and electrometry";38,89037;-77,03196
"inst festkorper and werkstofforsch";38,89037;-77,03196
"inst geosci and exact sci";38,89037;-77,03196
"inst high current elect";38,89037;-77,03196
"inst met phys";38,89037;-77,03196
"inst solid state and mat res";38,89037;-77,03196
"inst super tecn";38,89037;-77,03196
"inst transfus med";38,89037;-77,03196
"jiangxi normal univ";40,51082;-88,99348
"karolinska inst";49,82762;18,27212
"main res ctr";38,89037;-77,03196
"max planck inst mikrostrukturphys";38,89037;-77,03196
"max planck inst solid state res";38,89037;-77,03196
"med sch hannover";52,37227;9,73815
"nanjing univ aeronaut and astronaut";38,89037;-77,03196
"pontificia univ javeriana";38,89037;-77,03196
"russian acad sci";38,89037;-77,03196
"scuola normale super pisa";43,71935;10,40048
"tech univ budapest";47,49972;19,05508
"ulster inst social res";38,89037;-77,03196
"univ appl sci dresden";51,80557;1,12551
"univ calif irvine";33,65719;-117,82488
"univ educ";38,89037;-77,03196
"univ free state";-29,1116;26,19
"univ halle";37,87193;-122,2661
"univ hosp aachen";29,71502;-95,42344
"univ hosp duesseldorf";51,21564;6,77661
"univ hosp giessen";38,89037;-77,03196
"univ hosp mainz";39,86375;-74,9447
"univ hosp munich";48,67212;-98,84008
"univ klin";38,89037;-77,03196
"univ klinikum augsburg";48,38381;10,83911
"univ nacl autonoma mexico";25,74654;-100,30551
"univ spital zurich";47,37354;8,5443
"vtt tech res ctr finland ltd";34,08963;-117,29655
"bi stepanov inst phys";49,86145;16,00086
"catholic univ louvain";38,89037;-77,03196
"claremont mckenna coll";34,09523;-117,72272
"ctr microtech zfm";19,43091;-99,1393
"ctr rare dis and hemophilia";38,89037;-77,03196
"dev ctr chemnitz stollberg";50,80911;12,89331
"fachbereich phys";38,89037;-77,03196
"forschungsinst edelmet and met chem";38,89037;-77,03196
"fraunhofer inst mech mat iwm";38,89037;-77,03196
"friedrich loeffler inst";52,51062;13,38991
"hosp clin barcelona";41,38804;2,17001
"hunan agr univ";38,89037;-77,03196
"infineon tech austria ag";46,59784;13,86239
"inst gustave roussy";48,9446;2,47617
"inst marine hydrophys";51,74026;-3,18259
"inst radiat phys";38,89037;-77,03196
"inst radiooncol oncoray";38,89037;-77,03196
"katholisches krankenhaus hagen";51,34766;7,41274
"king mongkuts univ tech north bangkok";13,64106;100,49996
"kirinyaga univ";-0,56695;37,32562
"kn toosi univ tech";38,89037;-77,03196
"leibniz ifw dresden";51,02238;13,70675
"leibniz inst neurobiol";38,89037;-77,03196
"leibniz inst polymer res dresden ev";51,03094;13,74803
"leipzig univ hosp";46,37788;-101,946
"mahatma gandhi univ";-1,28091;36,81693
"max planck inst eisenforsch gmbh";51,24002;6,81312
"max planck inst mol genet";38,89037;-77,03196
"med sch hamburg";40,55422;-75,96387
"mem sloan kettering canc ctr";38,89037;-77,03196
"microwaves and radar inst";21,15974;79,07468
"montpellier business sch";43,62073;3,89754
"natl inst adv ind sci and tech";38,89037;-77,03196
"natl res nucl univ mephi";38,89037;-77,03196
"oak ridge natl lab";36,01468;-84,25576
"orthopad klin hessisch lichtenau";51,19521;9,71905
"panjab univ";31,32643;75,62165
"philipps univ";52,24691;0,38552
"pomona coll";34,09768;-117,7102
"sachs landesamt umwelt landwirtschaft and geol";38,89037;-77,03196
"sekt verarbeitungs tech";38,89037;-77,03196
"st bernward hosp";46,49919;-71,13575
"st josefs hosp";49,44579;8,41374
"st petersburg inst informat and automat";59,84773;30,29176
"tartu state univ";38,89037;-77,03196
"tu braunschweig";52,26546;10,5274
"univ appl sci ruhr west";38,89037;-77,03196
